category,file,line,reference,usage
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,213,tesisproject.backend.Data.Articles.Entities.ArticleIndexing,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.ArticleIndexing"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,228,tesisproject.backend.Data.Articles.Entities.ArticleParticipant,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.ArticleParticipant"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,294,ArticleParticipants,"b.ToTable(""ArticleParticipants"");"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,297,tesisproject.backend.Data.Articles.Entities.ArticleParticipantDynamicFieldValue,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.ArticleParticipantDynamicFieldValue"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,299,ArticleParticipantDynamicFieldValue,"b.Property<int>(""ArticleParticipantDynamicFieldValueId"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,303,ArticleParticipantDynamicFieldValue,"SqlServerPropertyBuilderExtensions.UseIdentityColumn(b.Property<int>(""ArticleParticipantDynamicFieldValueId""));"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,305,ArticleParticipant,"b.Property<int>(""ArticleParticipantId"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,336,ArticleParticipantDynamicFieldValue,"b.HasKey(""ArticleParticipantDynamicFieldValueId"");"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,338,ArticleParticipant,"b.HasIndex(""ArticleParticipantId"");"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,342,ArticleParticipantDynamicFieldValues,"b.ToTable(""ArticleParticipantDynamicFieldValues"", (string)null);"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,345,tesisproject.backend.Data.Articles.Entities.BroadField,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.BroadField"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,366,tesisproject.backend.Data.Articles.Entities.DetailedField,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.DetailedField"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,400,tesisproject.backend.Data.Articles.Entities.DynamicFieldOption,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.DynamicFieldOption"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,440,tesisproject.backend.Data.Articles.Entities.DynamicFieldValue,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.DynamicFieldValue"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,488,tesisproject.backend.Data.Articles.Entities.Faculty,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.Faculty"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,527,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,626,tesisproject.backend.Data.Articles.Entities.FormDefinition,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.FormDefinition"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,667,tesisproject.backend.Data.Articles.Entities.FormFieldDefinition,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.FormFieldDefinition"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,715,tesisproject.backend.Data.Articles.Entities.IndexingSource,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.IndexingSource"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,743,tesisproject.backend.Data.Articles.Entities.PublicationStatus,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.PublicationStatus"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,761,tesisproject.backend.Data.Articles.Entities.RegistrationMatrix,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.RegistrationMatrix"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,808,tesisproject.backend.Data.Articles.Entities.RegistrationMatrixCell,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.RegistrationMatrixCell"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,842,tesisproject.backend.Data.Articles.Entities.RegistrationMatrixColumn,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.RegistrationMatrixColumn"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,877,tesisproject.backend.Data.Articles.Entities.RegistrationMatrixRow,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.RegistrationMatrixRow"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,910,tesisproject.backend.Data.Articles.Entities.ResearchLine,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.ResearchLine"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,931,tesisproject.backend.Data.Articles.Entities.SpecificField,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.SpecificField"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,965,tesisproject.backend.Data.Articles.Entities.Venue,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.Venue"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1011,tesisproject.backend.Data.Articles.Entities.VenueMetric,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.VenueMetric"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1032,tesisproject.backend.Data.Articles.Entities.Article,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.Article"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1034,tesisproject.backend.Data.Articles.Entities.AcademicTerm,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.AcademicTerm"", ""AcademicTerm"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1039,tesisproject.backend.Data.Articles.Entities.BroadField,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.BroadField"", ""BroadField"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1044,tesisproject.backend.Data.Articles.Entities.DetailedField,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.DetailedField"", ""DetailedField"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1049,tesisproject.backend.Data.Articles.Entities.Faculty,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.Faculty"", ""Faculty"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1054,tesisproject.backend.Data.Articles.Entities.PublicationStatus,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.PublicationStatus"", ""PublicationStatus"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1059,tesisproject.backend.Data.Articles.Entities.ResearchLine,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.ResearchLine"", ""ResearchLine"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1064,tesisproject.backend.Data.Articles.Entities.SpecificField,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.SpecificField"", ""SpecificField"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1069,tesisproject.backend.Data.Articles.Entities.Venue,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.Venue"", ""Venue"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1091,tesisproject.backend.Data.Articles.Entities.ArticleFile,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.ArticleFile"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1093,tesisproject.backend.Data.Articles.Entities.Article,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.Article"", ""Article"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1102,tesisproject.backend.Data.Articles.Entities.ArticleIndexing,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.ArticleIndexing"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1104,tesisproject.backend.Data.Articles.Entities.Article,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.Article"", ""Article"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1110,tesisproject.backend.Data.Articles.Entities.IndexingSource,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.IndexingSource"", ""IndexingSource"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1121,tesisproject.backend.Data.Articles.Entities.ArticleParticipant,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.ArticleParticipant"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1123,tesisproject.backend.Data.Articles.Entities.Article,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.Article"", ""Article"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1132,tesisproject.backend.Data.Articles.Entities.ArticleParticipantDynamicFieldValue,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.ArticleParticipantDynamicFieldValue"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1134,tesisproject.backend.Data.Articles.Entities.ArticleParticipant,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.ArticleParticipant"", ""ArticleParticipant"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1134,ArticleParticipant,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.ArticleParticipant"", ""ArticleParticipant"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1136,ArticleParticipant,".HasForeignKey(""ArticleParticipantId"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1140,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry"", ""Field"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1146,ArticleParticipant,"b.Navigation(""ArticleParticipant"");"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1151,tesisproject.backend.Data.Articles.Entities.DetailedField,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.DetailedField"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1153,tesisproject.backend.Data.Articles.Entities.SpecificField,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.SpecificField"", ""SpecificField"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1162,tesisproject.backend.Data.Articles.Entities.DynamicFieldOption,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.DynamicFieldOption"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1164,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry"", ""Field"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1173,tesisproject.backend.Data.Articles.Entities.DynamicFieldValue,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.DynamicFieldValue"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1175,tesisproject.backend.Data.Articles.Entities.Article,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.Article"", ""Article"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1181,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry"", ""Field"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1192,tesisproject.backend.Data.Articles.Entities.FormFieldDefinition,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.FormFieldDefinition"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1194,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry"", ""Field"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1200,tesisproject.backend.Data.Articles.Entities.FormDefinition,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.FormDefinition"", ""Form"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1211,tesisproject.backend.Data.Articles.Entities.RegistrationMatrixCell,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.RegistrationMatrixCell"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1213,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry"", ""Field"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1219,tesisproject.backend.Data.Articles.Entities.RegistrationMatrixRow,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.RegistrationMatrixRow"", ""Row"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1230,tesisproject.backend.Data.Articles.Entities.RegistrationMatrixColumn,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.RegistrationMatrixColumn"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1232,tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.FieldCatalogEntry"", ""Field"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1238,tesisproject.backend.Data.Articles.Entities.RegistrationMatrix,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.RegistrationMatrix"", ""Matrix"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1249,tesisproject.backend.Data.Articles.Entities.RegistrationMatrixRow,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.RegistrationMatrixRow"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1251,tesisproject.backend.Data.Articles.Entities.RegistrationMatrix,"b.HasOne(""tesisproject.backend.Data.Articles.Entities.RegistrationMatrix"", ""Matrix"")"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,1260,tesisproject.backend.Data.Articles.Entities.SpecificField,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.SpecificField"", b =>"
